basket_number,uid,Date,index_in_user,split
634,10278,2020-01-16 13:26:00,55,train
635,10278,2020-01-19 12:01:00,56,test
636,10278,2020-01-22 10:09:00,57,train
637,10278,2020-01-24 15:29:00,58,train
638,10278,2020-02-02 14:10:00,59,train
639,10278,2020-02-14 11:44:00,60,train
640,10278,2020-02-17 15:22:00,61,train
641,10280,2019-08-09 08:04:00,0,train
642,10280,2019-08-15 08:46:00,1,train
643,10280,2019-08-20 08:22:00,2,train
644,10280,2019-08-30 21:46:00,3,test
645,10280,2019-09-02 22:24:00,4,train
646,10280,2019-09-22 19:41:00,5,train
647,10280,2019-10-16 19:54:00,6,train
648,10280,2019-11-21 15:53:00,7,train
649,10280,2019-11-29 10:46:00,8,train
650,10280,2019-12-11 18:41:00,9,train
651,10280,2019-12-15 21:33:00,10,test
652,10280,2020-02-04 08:20:00,11,test
653,10280,2020-02-13 22:12:00,12,train
654,10283,2019-09-18 18:16:00,0,train
655,10285,2019-12-01 15:54:00,0,train
656,10288,2019-05-26 14:20:00,0,train
657,10288,2019-06-16 16:20:00,1,train
658,10288,2019-10-06 16:02:00,2,test
659,10288,2019-10-11 18:16:00,3,train
660,10288,2019-12-11 18:01:00,4,train
661,10291,2019-05-13 19:11:00,0,test
662,10291,2019-09-12 14:05:00,1,train
663,10291,2019-12-30 11:27:00,2,train
664,10292,2020-02-13 12:28:00,0,train
665,10295,2019-03-11 20:19:00,0,test
666,10295,2019-03-14 21:30:00,1,train
667,10295,2019-04-05 08:42:00,2,train
668,10295,2019-04-18 08:27:00,3,test
669,10295,2019-04-23 20:39:00,4,train
670,10295,2019-06-10 20:08:00,5,test
671,10295,2019-07-01 13:01:00,6,train
672,10295,2019-07-08 13:18:00,7,train
673,10295,2019-07-15 21:01:00,8,train
674,10295,2019-08-06 13:53:00,9,train
675,10295,2019-09-17 17:03:00,10,train
676,10295,2019-09-23 20:49:00,11,train
677,10295,2019-09-25 19:13:00,12,train
678,10295,2019-10-02 14:29:00,13,train
679,10295,2019-12-06 12:10:00,14,train
680,10295,2019-12-26 17:21:00,15,train
681,10297,2019-04-03 09:28:00,0,train
682,10297,2019-07-31 14:52:00,1,test
683,10297,2019-08-02 12:34:00,2,train
684,10297,2019-09-06 13:29:00,3,train
685,10297,2019-11-04 18:46:00,4,train
686,10297,2020-02-10 14:42:00,5,train
687,10300,2019-04-01 21:38:00,0,train
688,10300,2019-06-03 22:32:00,1,train
689,10300,2019-09-09 22:54:00,2,train
690,10300,2019-11-04 22:36:00,3,train
691,10300,2019-11-22 21:13:00,4,train
692,10300,2019-12-30 22:32:00,5,train
693,10300,2020-01-03 22:30:00,6,test
694,10304,2019-04-26 10:06:00,0,train
695,10304,2019-04-30 12:13:00,1,train
696,10304,2019-05-30 21:25:00,2,train
697,10304,2019-06-19 15:56:00,3,train
698,10304,2019-06-20 09:04:00,4,train
699,10304,2019-06-21 22:52:00,5,train
700,10304,2019-07-12 22:25:00,6,train
701,10304,2019-07-21 14:39:00,7,train
702,10304,2019-07-21 14:40:00,8,train
703,10304,2019-08-04 15:21:00,9,test
704,10304,2019-08-18 15:26:00,10,train
705,10304,2019-08-23 09:19:00,11,test
706,10304,2019-08-23 09:23:00,12,train
707,10304,2019-11-14 10:28:00,13,train
708,10304,2019-12-13 12:22:00,14,test
709,10304,2019-12-18 09:31:00,15,train
710,10304,2019-12-27 14:50:00,16,train
711,10304,2020-01-30 09:49:00,17,test
712,10304,2020-02-21 21:24:00,18,train
713,10309,2019-05-22 11:00:00,0,train
714,10309,2019-12-23 11:21:00,1,train
715,10313,2019-03-13 12:52:00,0,test
716,10313,2019-04-03 13:06:00,1,train
717,10313,2019-04-15 11:35:00,2,train
718,10313,2019-05-01 12:35:00,3,train
719,10313,2019-05-06 10:21:00,4,train
720,10313,2019-05-29 10:32:00,5,train
721,10313,2019-06-09 09:40:00,6,train
722,10313,2019-06-26 11:06:00,7,train
723,10313,2019-06-26 11:14:00,8,train
724,10313,2019-07-08 12:35:00,9,train
725,10313,2019-07-19 10:26:00,10,test
726,10313,2019-07-29 09:43:00,11,train
727,10313,2019-07-31 12:08:00,12,test
728,10313,2019-08-13 10:56:00,13,train
729,10313,2019-08-21 12:23:00,14,train
730,10313,2019-09-18 12:24:00,15,train
731,10313,2019-09-27 11:27:00,16,train
732,10313,2019-10-02 14:32:00,17,train
733,10313,2019-10-16 12:32:00,18,train
734,10313,2019-10-22 12:43:00,19,train
735,10313,2019-10-22 12:45:00,20,train
736,10313,2019-10-24 13:31:00,21,test
737,10313,2019-10-28 11:19:00,22,test
738,10313,2019-11-05 11:06:00,23,train
739,10313,2019-11-07 12:29:00,24,train
740,10313,2019-11-07 12:32:00,25,test
741,10313,2019-11-26 13:56:00,26,train
742,10313,2019-12-04 13:11:00,27,train
743,10313,2019-12-04 13:14:00,28,train
744,10313,2019-12-20 11:50:00,29,train
745,10313,2019-12-20 11:52:00,30,train
746,10313,2019-12-23 11:38:00,31,test
747,10313,2019-12-24 12:41:00,32,train
748,10313,2020-01-02 10:47:00,33,train
749,10313,2020-01-07 13:43:00,34,train
750,10313,2020-01-24 10:44:00,35,train
751,10313,2020-01-24 11:56:00,36,test
752,10313,2020-02-11 12:27:00,37,train
753,10313,2020-02-17 11:34:00,38,train
754,10314,2019-06-27 17:12:00,0,train
755,10314,2019-08-12 17:47:00,1,train
756,10314,2019-09-25 19:28:00,2,train
757,10314,2019-11-19 13:26:00,3,test
758,10314,2019-12-03 07:38:00,4,train
759,10314,2019-12-30 14:23:00,5,test
760,10314,2020-01-06 15:15:00,6,train
761,10314,2020-01-20 21:23:00,7,train
762,10321,2019-10-03 19:36:00,0,train
763,10321,2020-01-12 17:03:00,1,train
764,10323,2019-03-13 14:25:00,0,train
765,10325,2019-10-29 16:28:00,0,train
766,10326,2019-08-20 18:27:00,0,train
767,10328,2019-10-21 11:46:00,0,train
768,10330,2019-05-14 09:28:00,0,train
769,10330,2019-05-29 09:51:00,1,train
770,10330,2019-05-29 09:51:00,2,train
771,10330,2020-01-03 11:00:00,3,test
772,10330,2020-01-10 10:37:00,4,train
773,10331,2020-02-18 15:58:00,0,train
774,10333,2019-05-21 19:19:00,0,train
775,10333,2019-05-24 19:23:00,1,train
776,10333,2019-08-22 18:17:00,2,train
777,10333,2019-08-23 18:19:00,3,train
778,10333,2019-09-22 16:32:00,4,test
779,10333,2019-10-14 17:42:00,5,train
780,10333,2019-10-17 13:40:00,6,test
781,10333,2019-11-22 19:39:00,7,train
782,10333,2019-11-24 13:36:00,8,train
783,10333,2019-12-08 15:38:00,9,train
784,10333,2020-01-06 17:45:00,10,test
785,10333,2020-01-23 18:20:00,11,train
786,10333,2020-01-27 17:47:00,12,train
787,10333,2020-01-31 18:47:00,13,train
788,10333,2020-02-14 18:24:00,14,train
789,10335,2019-10-06 16:25:00,0,train
790,10335,2019-10-16 16:48:00,1,train
791,10341,2019-08-13 13:29:00,0,test
792,10341,2019-11-19 13:46:00,1,train
793,10341,2020-01-16 15:30:00,2,train
794,10342,2019-03-06 18:24:00,0,train
795,10342,2019-04-29 14:34:00,1,train
796,10342,2019-11-27 23:03:00,2,test
797,10344,2019-07-18 11:16:00,0,train
798,10344,2019-07-26 11:26:00,1,test
799,10344,2019-08-05 12:20:00,2,train
800,10344,2019-10-08 09:15:00,3,train
801,10347,2019-03-03 10:41:00,0,train
802,10347,2019-05-20 17:26:00,1,test
803,10347,2019-06-26 19:03:00,2,train
804,10347,2019-08-06 18:53:00,3,train
805,10347,2019-08-18 13:29:00,4,test
806,10347,2019-09-01 18:38:00,5,train
807,10347,2019-09-11 18:47:00,6,train
808,10347,2019-09-30 21:21:00,7,train
809,10347,2019-10-11 14:40:00,8,train
810,10347,2019-10-23 20:12:00,9,train
811,10347,2019-10-29 18:36:00,10,test
812,10347,2019-11-04 19:36:00,11,train
813,10347,2019-12-10 19:19:00,12,test
814,10347,2019-12-12 19:19:00,13,train
815,10347,2019-12-12 22:28:00,14,train
816,10347,2019-12-15 15:23:00,15,train
817,10347,2020-01-12 17:07:00,16,train
818,10347,2020-02-02 17:59:00,17,train
819,10347,2020-02-12 19:08:00,18,train
820,10351,2019-03-13 15:19:00,0,train
821,10351,2019-12-31 19:40:00,1,train
822,10353,2019-04-25 08:45:00,0,train
823,10353,2019-05-07 18:57:00,1,train
824,10353,2019-05-08 20:07:00,2,train
825,10353,2019-06-03 18:03:00,3,train
826,10353,2019-06-28 19:03:00,4,train
827,10353,2019-08-25 19:13:00,5,train
828,10353,2019-09-30 19:12:00,6,train
829,10353,2019-10-14 11:59:00,7,test
830,10353,2019-11-17 17:34:00,8,test
831,10353,2019-11-22 17:45:00,9,train
832,10353,2019-11-26 19:33:00,10,train
833,10353,2019-12-20 13:03:00,11,test
834,10353,2020-01-31 20:39:00,12,train
835,10354,2019-06-14 17:15:00,0,train
836,10356,2019-05-16 21:54:00,0,train
837,10359,2019-05-20 17:54:00,0,train
838,10359,2019-05-21 16:53:00,1,test
839,10359,2019-12-19 22:05:00,2,train
840,10362,2019-03-21 11:29:00,0,test
841,10362,2019-03-25 13:19:00,1,train
842,10362,2019-04-12 21:37:00,2,train
843,10362,2019-07-14 13:37:00,3,train
844,10362,2019-08-13 15:00:00,4,train
845,10362,2019-09-04 12:20:00,5,train
846,10362,2019-09-11 11:37:00,6,train
847,10362,2019-10-02 13:09:00,7,train
848,10362,2019-10-02 13:13:00,8,test
849,10362,2019-10-07 15:12:00,9,train
850,10362,2019-10-15 09:58:00,10,train
851,10362,2019-11-14 10:45:00,11,train
852,10362,2019-11-18 11:13:00,12,train
853,10362,2019-12-05 12:48:00,13,test
854,10362,2019-12-20 11:44:00,14,train
855,10362,2020-01-02 13:49:00,15,train
856,10365,2019-08-22 16:52:00,0,train
857,10365,2019-08-27 12:22:00,1,train
858,10365,2019-08-30 17:27:00,2,test
859,10365,2019-09-06 12:13:00,3,train
860,10365,2019-09-17 17:24:00,4,train
861,10365,2019-09-25 12:24:00,5,train
862,10365,2019-09-27 17:24:00,6,test
863,10365,2019-09-27 17:27:00,7,train
864,10365,2019-10-02 12:08:00,8,train
865,10365,2019-10-04 12:06:00,9,test
866,10365,2019-10-04 12:08:00,10,train
867,10365,2019-10-11 17:27:00,11,train
868,10365,2019-10-21 12:12:00,12,train
869,10365,2019-10-24 09:14:00,13,test
870,10365,2019-10-30 17:28:00,14,train
871,10365,2019-11-04 12:19:00,15,train
872,10365,2019-11-08 17:45:00,16,train
873,10365,2019-11-14 12:18:00,17,train
874,10365,2019-11-22 17:45:00,18,test
875,10365,2019-11-25 12:40:00,19,train
876,10365,2019-12-10 17:03:00,20,train
877,10365,2019-12-11 13:08:00,21,train
878,10365,2019-12-11 13:13:00,22,train
879,10365,2019-12-19 17:36:00,23,train
880,10365,2019-12-23 17:41:00,24,train
881,10365,2019-12-24 15:40:00,25,train
882,10365,2020-01-02 12:26:00,26,train
883,10365,2020-01-08 12:30:00,27,test
884,10365,2020-01-10 13:44:00,28,train
885,10365,2020-01-24 17:52:00,29,train
886,10365,2020-02-02 13:07:00,30,train
887,10365,2020-02-10 17:35:00,31,test
888,10365,2020-02-13 17:37:00,32,train
889,10365,2020-02-21 17:41:00,33,train
890,10369,2019-04-22 15:38:00,0,train
891,10369,2019-04-24 12:36:00,1,test
892,10369,2019-05-07 18:44:00,2,train
893,10369,2019-06-06 13:54:00,3,train
894,10369,2019-07-28 16:35:00,4,train
895,10369,2019-08-09 17:09:00,5,test
896,10369,2019-08-18 10:51:00,6,train
897,10369,2019-08-18 10:56:00,7,train
898,10369,2019-09-01 15:25:00,8,train
899,10369,2019-10-03 18:15:00,9,train
900,10369,2020-02-13 13:06:00,10,train
901,10373,2019-03-04 18:54:00,0,train
902,10373,2019-04-08 14:22:00,1,train
903,10373,2019-05-28 14:42:00,2,test
904,10373,2019-06-02 20:27:00,3,train
905,10373,2019-06-11 12:20:00,4,train
906,10373,2019-06-20 17:45:00,5,train
907,10373,2019-06-23 18:40:00,6,train
908,10373,2019-07-04 16:13:00,7,train
909,10373,2019-07-14 18:57:00,8,train
910,10373,2019-09-03 19:16:00,9,train
911,10373,2019-10-20 18:39:00,10,train
912,10373,2019-11-17 18:13:00,11,train
913,10373,2019-11-26 20:29:00,12,test
914,10373,2019-12-26 13:29:00,13,test
915,10374,2019-10-27 17:38:00,0,train
916,10378,2019-03-05 14:03:00,0,train
917,10378,2019-05-14 18:44:00,1,test
918,10378,2019-06-09 19:52:00,2,train
919,10378,2019-07-25 16:20:00,3,train
920,10378,2019-09-15 19:49:00,4,test
921,10378,2019-10-21 18:35:00,5,train
922,10378,2019-11-25 19:22:00,6,train
923,10378,2020-02-06 13:30:00,7,train
924,10379,2019-03-08 19:34:00,0,train
925,10379,2019-03-22 17:46:00,1,train
926,10379,2019-04-12 20:26:00,2,train
927,10379,2019-04-26 20:15:00,3,test
928,10379,2019-05-19 09:54:00,4,test
929,10379,2019-05-24 18:47:00,5,train
930,10379,2019-08-23 16:45:00,6,train
931,10379,2019-10-08 16:54:00,7,train
932,10379,2019-11-27 16:32:00,8,train
933,10380,2019-03-18 12:22:00,0,train
934,10380,2019-11-03 10:24:00,1,train
935,10380,2019-12-24 13:37:00,2,train
936,10380,2019-12-24 13:39:00,3,test
937,10383,2019-03-14 16:09:00,0,train
938,10383,2019-03-24 15:28:00,1,train
939,10383,2019-03-28 16:05:00,2,test
940,10383,2019-05-06 14:27:00,3,train
941,10383,2019-05-08 16:14:00,4,train
942,10383,2019-05-16 16:17:00,5,train
943,10383,2019-05-19 12:44:00,6,train
944,10383,2019-05-30 16:14:00,7,train
945,10383,2019-06-13 16:11:00,8,train
946,10383,2019-07-09 17:18:00,9,test
947,10383,2019-07-17 16:15:00,10,train
948,10383,2019-08-11 17:49:00,11,train
949,10394,2019-11-20 11:38:00,0,train
950,10396,2019-12-27 14:57:00,0,train
951,10396,2020-02-20 16:28:00,1,train
952,10398,2019-08-20 13:50:00,0,train
953,10399,2019-05-31 17:22:00,0,train
954,10400,2019-05-14 18:26:00,0,train
955,10400,2019-05-24 14:02:00,1,train
956,10400,2019-08-02 14:20:00,2,train
957,10400,2019-08-23 12:35:00,3,train
958,10400,2019-09-17 17:10:00,4,test
959,10400,2019-10-25 16:34:00,5,test
960,10400,2019-11-08 13:50:00,6,train
961,10400,2019-12-18 15:21:00,7,train
962,10400,2019-12-24 15:59:00,8,train
963,10400,2019-12-26 14:01:00,9,train
964,10400,2020-01-10 13:17:00,10,train
965,10400,2020-02-07 14:21:00,11,train
966,10402,2019-06-09 17:49:00,0,test
967,10402,2019-06-18 22:21:00,1,train
968,10402,2019-08-21 15:33:00,2,train
969,10402,2019-09-10 14:34:00,3,train
970,10407,2019-04-07 12:14:00,0,train
971,10410,2019-03-21 09:51:00,0,train
972,10410,2019-05-15 17:43:00,1,train
973,10410,2019-07-23 12:02:00,2,train
974,10410,2019-08-22 10:14:00,3,train
975,10410,2019-10-02 17:15:00,4,train
976,10410,2019-11-11 09:48:00,5,test
977,10410,2019-11-12 10:03:00,6,test
978,10410,2019-11-19 17:19:00,7,train
979,10410,2019-11-19 17:27:00,8,train
980,10410,2020-01-16 10:14:00,9,train
981,10416,2019-07-05 19:58:00,0,train
982,10416,2019-07-29 20:02:00,1,train
983,10416,2019-08-20 20:01:00,2,test
984,10417,2019-05-17 17:27:00,0,test
985,10417,2019-08-08 17:23:00,1,train
986,10417,2019-10-04 18:02:00,2,train
987,10417,2019-11-26 17:40:00,3,train
988,10417,2019-11-27 15:55:00,4,train
989,10417,2020-01-09 18:17:00,5,train
990,10417,2020-01-16 18:31:00,6,train
991,10419,2019-03-10 15:54:00,0,test
992,10419,2019-03-24 12:49:00,1,train
993,10419,2019-06-02 14:17:00,2,train
994,10419,2019-06-30 13:46:00,3,train
995,10419,2019-07-28 14:00:00,4,train
996,10419,2019-08-04 12:59:00,5,train
997,10419,2019-08-11 12:06:00,6,train
998,10419,2019-09-01 19:08:00,7,train
999,10419,2019-09-08 15:17:00,8,train
1000,10419,2019-10-17 12:56:00,9,test
1001,10419,2019-11-03 18:06:00,10,train
1002,10421,2019-12-05 21:43:00,0,train
1003,10422,2019-03-13 17:08:00,0,train
1004,10422,2019-04-30 12:26:00,1,train
1005,10422,2019-05-20 17:50:00,2,train
1006,10422,2019-10-10 17:22:00,3,train
1007,10422,2019-10-10 17:23:00,4,test
1008,10422,2019-12-30 17:22:00,5,train
1009,10423,2019-03-19 19:28:00,0,train
1010,10423,2019-06-11 13:16:00,1,train
1011,10423,2019-07-29 17:27:00,2,train
1012,10423,2019-08-09 18:26:00,3,train
1013,10423,2019-10-11 17:09:00,4,test
1014,10423,2020-01-17 19:23:00,5,train
1015,10428,2019-11-05 19:50:00,0,train
1016,10429,2019-09-18 08:44:00,0,train
1017,10429,2019-12-05 22:54:00,1,train
1018,10430,2019-04-07 15:23:00,0,train
1019,10430,2019-05-19 16:15:00,1,train
1020,10430,2019-06-07 20:44:00,2,test
1021,10430,2019-07-12 18:52:00,3,train
1022,10430,2019-09-09 19:20:00,4,train
1023,10431,2019-07-05 09:45:00,0,train
1024,10431,2019-08-27 19:04:00,1,train
1025,10431,2019-11-11 19:04:00,2,test
1026,10433,2019-05-19 15:30:00,0,train
1027,10433,2019-12-30 22:24:00,1,train
1028,10435,2019-10-13 17:42:00,0,train
1029,10436,2019-03-10 15:38:00,0,train
1030,10436,2019-03-27 19:08:00,1,test
1031,10436,2019-06-02 13:37:00,2,train
1032,10436,2019-08-09 06:16:00,3,train
1033,10436,2019-08-30 22:32:00,4,train
1034,10436,2019-09-17 20:46:00,5,test
1035,10436,2019-10-06 12:08:00,6,test
1036,10436,2019-11-03 16:39:00,7,train
1037,10436,2019-11-28 12:03:00,8,train
1038,10436,2019-12-27 17:36:00,9,train
1039,10436,2019-12-30 18:22:00,10,train
1040,10436,2020-02-16 14:39:00,11,train
1041,10436,2020-02-17 13:02:00,12,train
1042,10439,2019-05-13 09:00:00,0,test
1043,10439,2019-11-20 23:01:00,1,train
1044,10439,2019-11-20 23:10:00,2,train
1045,10441,2019-03-21 17:57:00,0,train
1046,10444,2019-03-08 17:30:00,0,train
1047,10444,2019-03-21 15:25:00,1,train
1048,10444,2019-04-05 14:52:00,2,train
1049,10444,2019-04-05 14:56:00,3,train
1050,10444,2019-05-03 22:33:00,4,test
1051,10444,2019-05-16 16:16:00,5,train
1052,10444,2019-06-30 21:48:00,6,train
1053,10444,2019-07-04 12:21:00,7,test
1054,10444,2019-07-29 22:48:00,8,train
1055,10444,2019-08-07 08:02:00,9,train
1056,10444,2019-09-18 21:10:00,10,train
1057,10444,2019-10-16 14:37:00,11,train
1058,10444,2019-10-21 12:38:00,12,train
1059,10444,2019-12-20 13:56:00,13,test
1060,10444,2020-01-15 14:04:00,14,train
1061,10444,2020-02-02 08:40:00,15,train
1062,10444,2020-02-10 15:01:00,16,train
1063,10446,2019-05-14 13:57:00,0,train
1064,10446,2019-07-28 15:19:00,1,train
1065,10447,2019-03-26 14:37:00,0,train
1066,10447,2019-06-18 19:41:00,1,test
1067,10447,2019-11-12 14:24:00,2,train
1068,10448,2020-01-10 08:05:00,0,train
1069,10448,2020-01-10 08:06:00,1,train
1070,10448,2020-01-24 08:33:00,2,train
1071,10448,2020-02-14 08:30:00,3,test
1072,10448,2020-02-14 08:32:00,4,train
1073,10448,2020-02-21 07:55:00,5,train
1074,10450,2019-06-16 17:21:00,0,train
1075,10450,2019-08-13 19:12:00,1,train
1076,10452,2019-06-02 15:34:00,0,train
1077,10454,2019-03-12 15:35:00,0,train
1078,10456,2019-05-21 20:38:00,0,train
1079,10456,2019-12-31 19:04:00,1,train
1080,10456,2020-02-09 19:39:00,2,test
1081,10457,2019-03-31 21:30:00,0,train
1082,10457,2019-04-30 22:58:00,1,train
1083,10457,2019-05-28 21:50:00,2,train
1084,10457,2019-07-18 21:39:00,3,train
1085,10457,2019-09-05 20:15:00,4,train
1086,10457,2019-09-15 18:23:00,5,test
1087,10457,2019-11-10 19:04:00,6,train
1088,10457,2019-11-22 22:38:00,7,train
1089,10457,2019-12-26 19:50:00,8,train
1090,10457,2019-12-31 17:07:00,9,train
1091,10457,2020-02-07 14:02:00,10,test
1092,10457,2020-02-16 13:26:00,11,train
1093,10458,2019-05-08 13:27:00,0,train
1094,10458,2019-06-26 10:53:00,1,train
1095,10458,2019-07-25 12:20:00,2,train
1096,10458,2019-08-11 11:30:00,3,train
1097,10458,2019-08-19 17:06:00,4,train
1098,10458,2019-08-26 12:09:00,5,test
1099,10458,2019-09-03 12:15:00,6,train
1100,10458,2019-10-08 14:50:00,7,train
1101,10458,2019-10-25 12:51:00,8,test
1102,10458,2019-11-01 13:58:00,9,train
1103,10458,2019-11-08 12:23:00,10,train
1104,10458,2019-11-14 14:21:00,11,train
1105,10458,2019-11-17 16:57:00,12,train
1106,10458,2020-01-05 14:47:00,13,test
1107,10458,2020-01-07 14:31:00,14,train
1108,10458,2020-01-10 14:16:00,15,train
1109,10458,2020-01-14 14:52:00,16,train
1110,10458,2020-01-21 17:41:00,17,train
1111,10458,2020-01-26 16:51:00,18,train
1112,10458,2020-01-28 14:47:00,19,train
1113,10458,2020-02-05 15:46:00,20,train
1114,10458,2020-02-17 14:04:00,21,test
1115,10460,2019-03-25 16:38:00,0,train
1116,10460,2019-03-29 13:56:00,1,test
1117,10460,2019-04-08 16:40:00,2,test
1118,10460,2019-05-03 16:59:00,3,train
1119,10460,2019-05-29 22:16:00,4,train
1120,10460,2019-06-02 16:50:00,5,train
1121,10460,2020-01-02 22:51:00,6,train
1122,10460,2020-01-02 22:57:00,7,train
1123,10462,2019-03-17 13:29:00,0,train
1124,10462,2019-04-02 17:47:00,1,train
1125,10462,2019-05-01 14:43:00,2,train
1126,10462,2019-05-23 16:16:00,3,train
1127,10462,2019-07-18 06:59:00,4,test
1128,10462,2019-07-31 16:55:00,5,train
1129,10462,2019-09-10 16:34:00,6,train
1130,10462,2019-09-18 17:05:00,7,test
1131,10462,2019-10-14 17:32:00,8,train
1132,10462,2019-11-01 18:49:00,9,train
1133,10462,2019-12-10 18:26:00,10,test
1134,10462,2020-01-31 18:07:00,11,train
1135,10462,2020-01-31 18:17:00,12,train
1136,10466,2019-03-06 13:58:00,0,train
1137,10466,2019-05-08 17:31:00,1,train
1138,10466,2019-07-26 15:36:00,2,test
1139,10466,2019-08-09 15:30:00,3,train
1140,10466,2019-08-16 12:28:00,4,train
1141,10466,2019-08-23 15:32:00,5,train
1142,10466,2019-08-30 15:40:00,6,test
1143,10466,2019-10-03 14:59:00,7,train
1144,10467,2019-05-13 09:49:00,0,train
1145,10467,2020-02-20 13:01:00,1,train
1146,10469,2019-09-22 18:34:00,0,train
1147,10470,2019-06-09 09:35:00,0,train
1148,10470,2019-06-13 17:52:00,1,test
1149,10470,2019-07-14 13:05:00,2,train
1150,10470,2019-10-25 18:19:00,3,train
1151,10471,2019-07-08 18:58:00,0,train
1152,10471,2019-08-02 19:58:00,1,train
1153,10472,2019-11-11 09:58:00,0,train
1154,10473,2019-03-31 20:29:00,0,test
1155,10473,2019-04-08 20:35:00,1,train
1156,10473,2019-04-28 22:40:00,2,train
1157,10473,2019-05-28 16:58:00,3,train
1158,10474,2019-03-11 19:22:00,0,train
1159,10474,2019-03-15 16:31:00,1,train
1160,10474,2019-03-26 18:31:00,2,train
1161,10474,2019-03-29 18:23:00,3,train
1162,10474,2019-03-31 14:34:00,4,train
1163,10474,2019-04-14 14:34:00,5,test
1164,10474,2019-04-28 17:56:00,6,train
1165,10474,2019-05-26 14:09:00,7,test
1166,10474,2019-05-30 18:18:00,8,test
1167,10474,2019-06-10 20:23:00,9,train
1168,10474,2019-06-14 18:09:00,10,train
1169,10474,2019-06-21 18:00:00,11,train
1170,10474,2019-06-25 17:48:00,12,train
1171,10474,2019-07-03 19:14:00,13,train
1172,10474,2019-07-29 17:42:00,14,test
1173,10474,2019-08-18 12:54:00,15,train
1174,10474,2019-09-17 14:01:00,16,train
1175,10474,2019-09-22 16:09:00,17,train
1176,10474,2019-10-03 20:06:00,18,train
